Day,entity_id,Name,Observed Sales,Observed Transactions,Observed Customers,Sales per Customer,Average Transaction Value,Transactions per Customer
2022-11-15,DocuSign,DocuSign Inc,17854.88,164.0,126.0,141.71,108.87,1.3
2022-11-16,DocuSign,DocuSign Inc,23327.12,197.0,169.0,138.03,118.41,1.17
2022-11-17,DocuSign,DocuSign Inc,33693.03,287.0,280.0,120.33,117.4,1.02
2022-11-18,DocuSign,DocuSign Inc,14947.18,216.0,210.0,71.18,69.2,1.03
2022-11-19,DocuSign,DocuSign Inc,36230.78,342.0,340.0,106.56,105.94,1.01
2022-11-20,DocuSign,DocuSign Inc,253.26,4.0,2.0,126.63,63.32,2.0
2022-11-21,DocuSign,DocuSign Inc,27286.04,321.0,313.0,87.18,85.0,1.03
2022-11-22,DocuSign,DocuSign Inc,8360.63,127.0,125.0,66.89,65.83,1.02
2022-11-23,DocuSign,DocuSign Inc,10749.07,187.0,183.0,58.74,57.48,1.02
2022-11-24,DocuSign,DocuSign Inc,13827.79,170.0,167.0,82.8,81.34,1.02
2022-11-25,DocuSign,DocuSign Inc,7911.97,139.0,134.0,59.04,56.92,1.04
2022-11-26,DocuSign,DocuSign Inc,2085.87,43.0,40.0,52.15,48.51,1.08
2022-11-27,DocuSign,DocuSign Inc,4094.55,98.0,95.0,43.1,41.78,1.03
2022-11-28,DocuSign,DocuSign Inc,17472.25,214.0,200.0,87.36,81.65,1.07
2022-11-29,DocuSign,DocuSign Inc,46357.06,391.0,385.0,120.41,118.56,1.02
2022-11-30,DocuSign,DocuSign Inc,5112.47,66.0,60.0,85.21,77.46,1.1
2022-12-01,DocuSign,DocuSign Inc,105150.06,281.0,213.0,493.66,374.2,1.32
2022-12-02,DocuSign,DocuSign Inc,14388.3,151.0,151.0,95.29,95.29,1.0
2022-12-03,DocuSign,DocuSign Inc,21626.86,209.0,209.0,103.48,103.48,1.0
2022-12-04,DocuSign,DocuSign Inc,11538.76,79.0,79.0,146.06,146.06,1.0
2022-12-05,DocuSign,DocuSign Inc,22916.81,355.0,348.0,65.85,64.55,1.02
2022-12-06,DocuSign,DocuSign Inc,15498.86,190.0,186.0,83.33,81.57,1.02
2022-12-07,DocuSign,DocuSign Inc,3726.23,50.0,48.0,77.63,74.52,1.04
2022-12-08,DocuSign,DocuSign Inc,39111.42,300.0,283.0,138.2,130.37,1.06
2022-12-09,DocuSign,DocuSign Inc,16452.12,154.0,146.0,112.69,106.83,1.05
2022-12-10,DocuSign,DocuSign Inc,27888.47,220.0,220.0,126.77,126.77,1.0
2022-12-11,DocuSign,DocuSign Inc,9726.55,158.0,158.0,61.56,61.56,1.0
2022-12-12,DocuSign,DocuSign Inc,13193.59,189.0,162.0,81.44,69.81,1.17
2022-12-13,DocuSign,DocuSign Inc,24971.65,181.0,179.0,139.51,137.96,1.01
2022-12-14,DocuSign,DocuSign Inc,21600.03,224.0,224.0,96.43,96.43,1.0
2022-12-15,DocuSign,DocuSign Inc,19784.5,194.0,190.0,104.13,101.98,1.02
2022-12-16,DocuSign,DocuSign Inc,45015.61,232.0,232.0,194.03,194.03,1.0
2022-12-17,DocuSign,DocuSign Inc,28976.98,283.0,268.0,108.12,102.39,1.06
2022-12-18,DocuSign,DocuSign Inc,708.11,29.0,29.0,24.42,24.42,1.0
2022-12-19,DocuSign,DocuSign Inc,19646.05,196.0,196.0,100.23,100.23,1.0
2022-12-20,DocuSign,DocuSign Inc,23419.59,300.0,295.0,79.39,78.07,1.02
2022-12-21,DocuSign,DocuSign Inc,10883.65,65.0,62.0,175.54,167.44,1.05
2022-12-22,DocuSign,DocuSign Inc,14147.02,261.0,253.0,55.92,54.2,1.03
2022-12-23,DocuSign,DocuSign Inc,12510.39,121.0,113.0,110.71,103.39,1.07
2022-12-24,DocuSign,DocuSign Inc,15242.63,301.0,288.0,52.93,50.64,1.05
2022-12-25,DocuSign,DocuSign Inc,1574.72,34.0,31.0,50.8,46.32,1.1
2022-12-26,DocuSign,DocuSign Inc,12670.26,221.0,219.0,57.86,57.33,1.01
2022-12-27,DocuSign,DocuSign Inc,11784.36,175.0,173.0,68.12,67.34,1.01
2022-12-28,DocuSign,DocuSign Inc,6347.46,95.0,95.0,66.82,66.82,1.0
2022-12-29,DocuSign,DocuSign Inc,14846.28,139.0,139.0,106.81,106.81,1.0
2022-12-30,DocuSign,DocuSign Inc,43497.27,296.0,296.0,146.95,146.95,1.0
2022-12-31,DocuSign,DocuSign Inc,2686.2,58.0,58.0,46.31,46.31,1.0
2023-01-01,DocuSign,DocuSign Inc,6749.9,36.0,33.0,204.54,187.5,1.09
2023-01-02,DocuSign,DocuSign Inc,19929.93,194.0,193.0,103.26,102.73,1.01
2023-01-03,DocuSign,DocuSign Inc,7008.59,130.0,125.0,56.07,53.91,1.04
2023-01-04,DocuSign,DocuSign Inc,32856.76,356.0,355.0,92.55,92.29,1.0
2023-01-05,DocuSign,DocuSign Inc,20034.34,228.0,202.0,99.18,87.87,1.13
2023-01-06,DocuSign,DocuSign Inc,5385.15,69.0,68.0,79.19,78.05,1.01
2023-01-07,DocuSign,DocuSign Inc,15369.5,189.0,182.0,84.45,81.32,1.04
2023-01-08,DocuSign,DocuSign Inc,10483.94,178.0,169.0,62.04,58.9,1.05
2023-01-09,DocuSign,DocuSign Inc,16053.98,235.0,232.0,69.2,68.31,1.01
2023-01-10,DocuSign,DocuSign Inc,11892.69,99.0,98.0,121.35,120.13,1.01
2023-01-11,DocuSign,DocuSign Inc,26441.2,168.0,168.0,157.39,157.39,1.0
2023-01-12,DocuSign,DocuSign Inc,17223.24,188.0,186.0,92.6,91.61,1.01
2023-01-13,DocuSign,DocuSign Inc,33281.16,301.0,300.0,110.94,110.57,1.0
2023-01-14,DocuSign,DocuSign Inc,21884.21,207.0,188.0,116.41,105.72,1.1
2023-01-15,DocuSign,DocuSign Inc,22125.19,207.0,207.0,106.88,106.88,1.0
2023-01-16,DocuSign,DocuSign Inc,8485.12,102.0,98.0,86.58,83.19,1.04
2023-01-17,DocuSign,DocuSign Inc,17472.6,228.0,228.0,76.63,76.63,1.0
2023-01-18,DocuSign,DocuSign Inc,25800.73,183.0,182.0,141.76,140.99,1.01
2023-01-19,DocuSign,DocuSign Inc,17353.09,202.0,200.0,86.77,85.91,1.01
2023-01-20,DocuSign,DocuSign Inc,22817.22,202.0,202.0,112.96,112.96,1.0
2023-01-21,DocuSign,DocuSign Inc,10353.24,130.0,129.0,80.26,79.64,1.01
2023-01-22,DocuSign,DocuSign Inc,54496.0,240.0,240.0,227.07,227.07,1.0
2023-01-23,DocuSign,DocuSign Inc,26505.45,233.0,233.0,113.76,113.76,1.0
2023-01-24,DocuSign,DocuSign Inc,11405.77,162.0,148.0,77.07,70.41,1.09
2023-01-25,DocuSign,DocuSign Inc,33614.24,261.0,258.0,130.29,128.79,1.01
2023-01-26,DocuSign,DocuSign Inc,9846.39,129.0,128.0,76.92,76.33,1.01
2023-01-27,DocuSign,DocuSign Inc,25928.67,271.0,270.0,96.03,95.68,1.0
2023-01-28,DocuSign,DocuSign Inc,7437.26,114.0,99.0,75.12,65.24,1.15
2023-01-29,DocuSign,DocuSign Inc,13359.95,226.0,222.0,60.18,59.11,1.02
2023-01-30,DocuSign,DocuSign Inc,23454.29,192.0,192.0,122.16,122.16,1.0
2023-01-31,DocuSign,DocuSign Inc,23716.63,156.0,156.0,152.03,152.03,1.0
2023-02-01,DocuSign,DocuSign Inc,61227.42,90.0,83.0,737.68,680.3,1.08
2023-02-02,DocuSign,DocuSign Inc,42033.73,332.0,325.0,129.33,126.61,1.02
2023-02-03,DocuSign,DocuSign Inc,18719.75,246.0,246.0,76.1,76.1,1.0
2023-02-04,DocuSign,DocuSign Inc,4436.93,28.0,28.0,158.46,158.46,1.0
2023-02-05,DocuSign,DocuSign Inc,18634.05,273.0,270.0,69.02,68.26,1.01
2023-02-06,DocuSign,DocuSign Inc,16386.11,223.0,220.0,74.48,73.48,1.01
2023-02-07,DocuSign,DocuSign Inc,17408.24,221.0,217.0,80.22,78.77,1.02
2023-02-08,DocuSign,DocuSign Inc,17767.02,168.0,159.0,111.74,105.76,1.06
2023-02-09,DocuSign,DocuSign Inc,16280.56,199.0,191.0,85.24,81.81,1.04
2023-02-10,DocuSign,DocuSign Inc,27017.67,266.0,253.0,106.79,101.57,1.05
2023-02-11,DocuSign,DocuSign Inc,29879.49,189.0,187.0,159.78,158.09,1.01
2023-02-12,DocuSign,DocuSign Inc,14181.66,201.0,201.0,70.56,70.56,1.0
2023-02-13,DocuSign,DocuSign Inc,15208.69,198.0,174.0,87.41,76.81,1.14
2023-02-14,DocuSign,DocuSign Inc,17723.64,207.0,207.0,85.62,85.62,1.0
2023-02-15,DocuSign,DocuSign Inc,14618.01,221.0,217.0,67.36,66.14,1.02
2023-02-16,DocuSign,DocuSign Inc,24777.46,218.0,215.0,115.24,113.66,1.01
2023-02-17,DocuSign,DocuSign Inc,21255.79,190.0,188.0,113.06,111.87,1.01
2023-02-18,DocuSign,DocuSign Inc,17327.6,257.0,254.0,68.22,67.42,1.01
2023-02-19,DocuSign,DocuSign Inc,32130.87,180.0,179.0,179.5,178.5,1.01
2023-02-20,DocuSign,DocuSign Inc,9717.13,124.0,116.0,83.77,78.36,1.07
2023-02-21,DocuSign,DocuSign Inc,25035.13,167.0,161.0,155.5,149.91,1.04
2023-02-22,DocuSign,DocuSign Inc,17144.89,174.0,173.0,99.1,98.53,1.01
2023-02-23,DocuSign,DocuSign Inc,24537.0,257.0,255.0,96.22,95.47,1.01
2023-02-24,DocuSign,DocuSign Inc,26523.95,263.0,261.0,101.62,100.85,1.01
2023-02-25,DocuSign,DocuSign Inc,36653.41,269.0,261.0,140.43,136.26,1.03
2023-02-26,DocuSign,DocuSign Inc,18241.86,144.0,135.0,135.12,126.68,1.07
2023-02-27,DocuSign,DocuSign Inc,24187.79,215.0,195.0,124.04,112.5,1.1
2023-02-28,DocuSign,DocuSign Inc,18517.28,263.0,242.0,76.52,70.41,1.09
2023-03-01,DocuSign,DocuSign Inc,22770.19,433.0,405.0,56.22,52.59,1.07
2023-03-02,DocuSign,DocuSign Inc,27069.26,287.0,265.0,102.15,94.32,1.08
2023-03-03,DocuSign,DocuSign Inc,15173.72,272.0,262.0,57.91,55.79,1.04
2023-03-04,DocuSign,DocuSign Inc,93386.99,123.0,123.0,759.24,759.24,1.0
2023-03-05,DocuSign,DocuSign Inc,24447.83,321.0,310.0,78.86,76.16,1.04
2023-03-06,DocuSign,DocuSign Inc,96523.42,408.0,362.0,266.64,236.58,1.13
2023-03-07,DocuSign,DocuSign Inc,23193.98,267.0,260.0,89.21,86.87,1.03
2023-03-08,DocuSign,DocuSign Inc,20360.29,140.0,122.0,166.89,145.43,1.15
2023-03-09,DocuSign,DocuSign Inc,33787.86,163.0,157.0,215.21,207.29,1.04
2023-03-10,DocuSign,DocuSign Inc,21361.3,270.0,270.0,79.12,79.12,1.0
2023-03-11,DocuSign,DocuSign Inc,25193.32,204.0,204.0,123.5,123.5,1.0
2023-03-12,DocuSign,DocuSign Inc,19185.74,174.0,170.0,112.86,110.26,1.02
2023-03-13,DocuSign,DocuSign Inc,25877.69,176.0,176.0,147.03,147.03,1.0
2023-03-14,DocuSign,DocuSign Inc,61649.1,302.0,302.0,204.14,204.14,1.0
2023-03-15,DocuSign,DocuSign Inc,34702.03,251.0,251.0,138.26,138.26,1.0
2023-03-16,DocuSign,DocuSign Inc,28460.24,235.0,207.0,137.49,121.11,1.14
2023-03-17,DocuSign,DocuSign Inc,24375.92,263.0,261.0,93.39,92.68,1.01
2023-03-18,DocuSign,DocuSign Inc,21971.86,188.0,188.0,116.87,116.87,1.0
2023-03-19,DocuSign,DocuSign Inc,22476.62,289.0,288.0,78.04,77.77,1.0
2023-03-20,DocuSign,DocuSign Inc,7642.93,66.0,65.0,117.58,115.8,1.02
2023-03-21,DocuSign,DocuSign Inc,42997.8,252.0,252.0,170.63,170.63,1.0
2023-03-22,DocuSign,DocuSign Inc,14177.21,162.0,159.0,89.16,87.51,1.02
2023-03-23,DocuSign,DocuSign Inc,31334.37,297.0,294.0,106.58,105.5,1.01
2023-03-24,DocuSign,DocuSign Inc,7155.26,93.0,87.0,82.24,76.94,1.07
2023-03-25,DocuSign,DocuSign Inc,5539.4,95.0,95.0,58.31,58.31,1.0
2023-03-26,DocuSign,DocuSign Inc,24636.06,187.0,187.0,131.74,131.74,1.0
2023-03-27,DocuSign,DocuSign Inc,41819.85,395.0,378.0,110.63,105.87,1.04
2023-03-28,DocuSign,DocuSign Inc,56053.9,210.0,196.0,285.99,266.92,1.07
2023-03-29,DocuSign,DocuSign Inc,12292.45,161.0,147.0,83.62,76.35,1.1
2023-03-30,DocuSign,DocuSign Inc,18670.98,202.0,177.0,105.49,92.43,1.14
2023-03-31,DocuSign,DocuSign Inc,41557.38,309.0,247.0,168.25,134.49,1.25
2023-04-01,DocuSign,DocuSign Inc,108933.43,147.0,124.0,878.5,741.04,1.19
2023-04-02,DocuSign,DocuSign Inc,36676.7,210.0,198.0,185.24,174.65,1.06
2023-04-03,DocuSign,DocuSign Inc,46067.69,335.0,334.0,137.93,137.52,1.0
2023-04-04,DocuSign,DocuSign Inc,13284.58,156.0,152.0,87.4,85.16,1.03
2023-04-05,DocuSign,DocuSign Inc,38110.16,203.0,195.0,195.44,187.73,1.04
2023-04-06,DocuSign,DocuSign Inc,21436.59,210.0,209.0,102.57,102.08,1.0
2023-04-07,DocuSign,DocuSign Inc,39516.77,288.0,287.0,137.69,137.21,1.0
2023-04-08,DocuSign,DocuSign Inc,38226.43,132.0,132.0,289.59,289.59,1.0
2023-04-09,DocuSign,DocuSign Inc,20897.34,168.0,162.0,129.0,124.39,1.04
2023-04-10,DocuSign,DocuSign Inc,12051.75,177.0,177.0,68.09,68.09,1.0
2023-04-11,DocuSign,DocuSign Inc,45614.95,211.0,198.0,230.38,216.18,1.07
2023-04-12,DocuSign,DocuSign Inc,38134.76,292.0,292.0,130.6,130.6,1.0
2023-04-13,DocuSign,DocuSign Inc,25828.37,124.0,114.0,226.56,208.29,1.09
2023-04-14,DocuSign,DocuSign Inc,29359.45,198.0,192.0,152.91,148.28,1.03
2023-04-15,DocuSign,DocuSign Inc,18550.88,166.0,165.0,112.43,111.75,1.01
2023-04-16,DocuSign,DocuSign Inc,20204.59,180.0,176.0,114.8,112.25,1.02
2023-04-17,DocuSign,DocuSign Inc,30844.39,301.0,255.0,120.96,102.47,1.18
2023-04-18,DocuSign,DocuSign Inc,20595.16,231.0,212.0,97.15,89.16,1.09
2023-04-19,DocuSign,DocuSign Inc,16843.09,155.0,155.0,108.67,108.67,1.0
2023-04-20,DocuSign,DocuSign Inc,41922.84,331.0,331.0,126.66,126.66,1.0
2023-04-21,DocuSign,DocuSign Inc,27590.91,201.0,201.0,137.27,137.27,1.0
2023-04-22,DocuSign,DocuSign Inc,16616.65,203.0,200.0,83.08,81.86,1.01
2023-04-23,DocuSign,DocuSign Inc,5771.77,104.0,104.0,55.5,55.5,1.0
2023-04-24,DocuSign,DocuSign Inc,21897.16,307.0,302.0,72.51,71.33,1.02
2023-04-25,DocuSign,DocuSign Inc,12133.79,60.0,55.0,220.61,202.23,1.09
2023-04-26,DocuSign,DocuSign Inc,20858.96,201.0,195.0,106.97,103.78,1.03
2023-04-27,DocuSign,DocuSign Inc,78079.58,258.0,254.0,307.4,302.63,1.02
2023-04-28,DocuSign,DocuSign Inc,24186.6,233.0,228.0,106.08,103.81,1.02
2023-04-29,DocuSign,DocuSign Inc,30933.86,215.0,211.0,146.61,143.88,1.02
2023-04-30,DocuSign,DocuSign Inc,21879.67,169.0,113.0,193.63,129.47,1.5
2023-05-01,DocuSign,DocuSign Inc,91108.4,250.0,237.0,384.42,364.43,1.05
2023-05-02,DocuSign,DocuSign Inc,54335.62,236.0,232.0,234.21,230.24,1.02
2023-05-03,DocuSign,DocuSign Inc,40045.67,192.0,182.0,220.03,208.57,1.05
2023-05-04,DocuSign,DocuSign Inc,12550.63,172.0,165.0,76.06,72.97,1.04
2023-05-05,DocuSign,DocuSign Inc,22076.62,295.0,275.0,80.28,74.84,1.07
2023-05-06,DocuSign,DocuSign Inc,35391.62,263.0,263.0,134.57,134.57,1.0
2023-05-07,DocuSign,DocuSign Inc,29319.45,184.0,166.0,176.62,159.34,1.11
2023-05-08,DocuSign,DocuSign Inc,58132.62,292.0,281.0,206.88,199.08,1.04
2023-05-09,DocuSign,DocuSign Inc,21096.31,203.0,200.0,105.48,103.92,1.01
2023-05-10,DocuSign,DocuSign Inc,13266.62,163.0,163.0,81.39,81.39,1.0
2023-05-11,DocuSign,DocuSign Inc,28734.85,173.0,167.0,172.06,166.1,1.04
2023-05-12,DocuSign,DocuSign Inc,47681.07,221.0,220.0,216.73,215.75,1.0
2023-05-13,DocuSign,DocuSign Inc,15660.99,198.0,197.0,79.5,79.1,1.01
2023-05-14,DocuSign,DocuSign Inc,17207.22,146.0,145.0,118.67,117.86,1.01
2023-05-15,DocuSign,DocuSign Inc,38701.32,263.0,257.0,150.59,147.15,1.02
2023-05-16,DocuSign,DocuSign Inc,22574.57,183.0,174.0,129.74,123.36,1.05
2023-05-17,DocuSign,DocuSign Inc,23551.23,241.0,240.0,98.13,97.72,1.0
2023-05-18,DocuSign,DocuSign Inc,32674.49,284.0,280.0,116.69,115.05,1.01
2023-05-19,DocuSign,DocuSign Inc,22178.37,193.0,192.0,115.51,114.91,1.01
2023-05-20,DocuSign,DocuSign Inc,25736.23,297.0,294.0,87.54,86.65,1.01
2023-05-21,DocuSign,DocuSign Inc,6878.31,64.0,64.0,107.47,107.47,1.0
2023-05-22,DocuSign,DocuSign Inc,27380.11,254.0,253.0,108.22,107.8,1.0
2023-05-23,DocuSign,DocuSign Inc,33762.42,197.0,185.0,182.5,171.38,1.06
2023-05-24,DocuSign,DocuSign Inc,61433.29,304.0,288.0,213.31,202.08,1.06
2023-05-25,DocuSign,DocuSign Inc,26574.79,227.0,212.0,125.35,117.07,1.07
2023-05-26,DocuSign,DocuSign Inc,55765.15,224.0,104.0,536.2,248.95,2.15
2023-05-27,DocuSign,DocuSign Inc,17321.38,178.0,163.0,106.27,97.31,1.09
2023-05-28,DocuSign,DocuSign Inc,18558.78,186.0,175.0,106.05,99.78,1.06
2023-05-29,DocuSign,DocuSign Inc,28485.27,299.0,288.0,98.91,95.27,1.04
2023-05-30,DocuSign,DocuSign Inc,15688.64,196.0,179.0,87.65,80.04,1.09
2023-05-31,DocuSign,DocuSign Inc,60498.46,160.0,147.0,411.55,378.12,1.09
2023-06-01,DocuSign,DocuSign Inc,8607.85,66.0,52.0,165.54,130.42,1.27
2023-06-02,DocuSign,DocuSign Inc,34226.61,300.0,300.0,114.09,114.09,1.0
2023-06-03,DocuSign,DocuSign Inc,17299.17,202.0,202.0,85.64,85.64,1.0
2023-06-04,DocuSign,DocuSign Inc,13601.76,131.0,125.0,108.81,103.83,1.05
2023-06-05,DocuSign,DocuSign Inc,23347.12,216.0,195.0,119.73,108.09,1.11
2023-06-06,DocuSign,DocuSign Inc,14015.96,213.0,208.0,67.38,65.8,1.02
2023-06-07,DocuSign,DocuSign Inc,26152.29,191.0,190.0,137.64,136.92,1.01
2023-06-08,DocuSign,DocuSign Inc,33160.35,299.0,296.0,112.03,110.9,1.01
2023-06-09,DocuSign,DocuSign Inc,8796.54,131.0,131.0,67.15,67.15,1.0
2023-06-10,DocuSign,DocuSign Inc,13732.2,195.0,195.0,70.42,70.42,1.0
2023-06-11,DocuSign,DocuSign Inc,19677.52,214.0,214.0,91.95,91.95,1.0
2023-06-12,DocuSign,DocuSign Inc,30368.88,234.0,230.0,132.04,129.78,1.02
2023-06-13,DocuSign,DocuSign Inc,13838.82,190.0,187.0,74.0,72.84,1.02
2023-06-14,DocuSign,DocuSign Inc,7868.69,148.0,146.0,53.9,53.17,1.01
2023-06-15,DocuSign,DocuSign Inc,22322.79,156.0,156.0,143.09,143.09,1.0
2023-06-16,DocuSign,DocuSign Inc,17359.47,212.0,212.0,81.88,81.88,1.0
2023-06-17,DocuSign,DocuSign Inc,25137.62,198.0,198.0,126.96,126.96,1.0
2023-06-18,DocuSign,DocuSign Inc,17454.58,201.0,201.0,86.84,86.84,1.0
2023-06-19,DocuSign,DocuSign Inc,21092.68,160.0,155.0,136.08,131.83,1.03
2023-06-20,DocuSign,DocuSign Inc,36207.66,249.0,249.0,145.41,145.41,1.0
2023-06-21,DocuSign,DocuSign Inc,10807.05,200.0,200.0,54.04,54.04,1.0
2023-06-22,DocuSign,DocuSign Inc,44832.96,334.0,290.0,154.6,134.23,1.15
2023-06-23,DocuSign,DocuSign Inc,24166.68,254.0,254.0,95.14,95.14,1.0
2023-06-24,DocuSign,DocuSign Inc,13405.32,223.0,188.0,71.3,60.11,1.19
2023-06-25,DocuSign,DocuSign Inc,18311.03,128.0,128.0,143.05,143.05,1.0
2023-06-26,DocuSign,DocuSign Inc,37826.68,280.0,277.0,136.56,135.1,1.01
2023-06-27,DocuSign,DocuSign Inc,9546.31,117.0,117.0,81.59,81.59,1.0
2023-06-28,DocuSign,DocuSign Inc,25558.74,305.0,297.0,86.06,83.8,1.03
2023-06-29,DocuSign,DocuSign Inc,21106.69,222.0,202.0,104.49,95.08,1.1
2023-06-30,DocuSign,DocuSign Inc,49598.82,224.0,212.0,233.96,221.42,1.06
2023-07-01,DocuSign,DocuSign Inc,23574.76,201.0,201.0,117.29,117.29,1.0
2023-07-02,DocuSign,DocuSign Inc,31309.68,198.0,191.0,163.93,158.13,1.04
2023-07-03,DocuSign,DocuSign Inc,14912.11,212.0,212.0,70.34,70.34,1.0
2023-07-04,DocuSign,DocuSign Inc,27153.41,211.0,210.0,129.3,128.69,1.0
2023-07-05,DocuSign,DocuSign Inc,17437.65,222.0,216.0,80.73,78.55,1.03
2023-07-06,DocuSign,DocuSign Inc,27793.19,294.0,267.0,104.09,94.53,1.1
2023-07-07,DocuSign,DocuSign Inc,20212.32,203.0,201.0,100.56,99.57,1.01
2023-07-08,DocuSign,DocuSign Inc,17386.49,209.0,205.0,84.81,83.19,1.02
2023-07-09,DocuSign,DocuSign Inc,20486.79,156.0,156.0,131.33,131.33,1.0
2023-07-10,DocuSign,DocuSign Inc,34669.31,244.0,230.0,150.74,142.09,1.06
2023-07-11,DocuSign,DocuSign Inc,17588.39,186.0,179.0,98.26,94.56,1.04
2023-07-12,DocuSign,DocuSign Inc,13039.19,145.0,145.0,89.93,89.93,1.0
2023-07-13,DocuSign,DocuSign Inc,17778.31,196.0,191.0,93.08,90.71,1.03
2023-07-14,DocuSign,DocuSign Inc,40921.91,403.0,386.0,106.02,101.54,1.04
2023-07-15,DocuSign,DocuSign Inc,634.53,19.0,19.0,33.4,33.4,1.0
2023-07-16,DocuSign,DocuSign Inc,20708.48,205.0,204.0,101.51,101.02,1.0
2023-07-17,DocuSign,DocuSign Inc,23808.43,208.0,206.0,115.57,114.46,1.01
2023-07-18,DocuSign,DocuSign Inc,30511.23,267.0,265.0,115.14,114.27,1.01
2023-07-19,DocuSign,DocuSign Inc,23041.6,101.0,98.0,235.12,228.13,1.03
2023-07-20,DocuSign,DocuSign Inc,29723.31,271.0,256.0,116.11,109.68,1.06
2023-07-21,DocuSign,DocuSign Inc,29007.41,254.0,237.0,122.39,114.2,1.07
2023-07-22,DocuSign,DocuSign Inc,11849.11,155.0,155.0,76.45,76.45,1.0
2023-07-23,DocuSign,DocuSign Inc,24255.23,193.0,189.0,128.33,125.67,1.02
2023-07-24,DocuSign,DocuSign Inc,28819.52,301.0,288.0,100.07,95.75,1.05
2023-07-25,DocuSign,DocuSign Inc,44401.1,244.0,234.0,189.75,181.97,1.04
2023-07-26,DocuSign,DocuSign Inc,27525.89,136.0,130.0,211.74,202.4,1.05
2023-07-27,DocuSign,DocuSign Inc,41124.95,218.0,216.0,190.39,188.65,1.01
2023-07-28,DocuSign,DocuSign Inc,29417.3,263.0,259.0,113.58,111.85,1.02
2023-07-29,DocuSign,DocuSign Inc,44266.02,282.0,277.0,159.81,156.97,1.02
2023-07-30,DocuSign,DocuSign Inc,14948.34,118.0,118.0,126.68,126.68,1.0
2023-07-31,DocuSign,DocuSign Inc,31317.24,205.0,202.0,155.04,152.77,1.01
2023-08-01,DocuSign,DocuSign Inc,8064.0,70.0,67.0,120.36,115.2,1.04
2023-08-02,DocuSign,DocuSign Inc,24737.49,196.0,196.0,126.21,126.21,1.0
2023-08-03,DocuSign,DocuSign Inc,28394.1,293.0,260.0,109.21,96.91,1.13
2023-08-04,DocuSign,DocuSign Inc,36095.02,231.0,210.0,171.88,156.26,1.1
2023-08-05,DocuSign,DocuSign Inc,27149.85,157.0,157.0,172.93,172.93,1.0
2023-08-06,DocuSign,DocuSign Inc,15179.14,189.0,188.0,80.74,80.31,1.01
2023-08-07,DocuSign,DocuSign Inc,17545.02,189.0,178.0,98.57,92.83,1.06
2023-08-08,DocuSign,DocuSign Inc,16822.09,245.0,232.0,72.51,68.66,1.06
2023-08-09,DocuSign,DocuSign Inc,39826.84,223.0,213.0,186.98,178.6,1.05
2023-08-10,DocuSign,DocuSign Inc,34254.66,205.0,205.0,167.1,167.1,1.0
2023-08-11,DocuSign,DocuSign Inc,28522.43,214.0,211.0,135.18,133.28,1.01
2023-08-12,DocuSign,DocuSign Inc,12820.36,125.0,125.0,102.56,102.56,1.0
2023-08-13,DocuSign,DocuSign Inc,19907.0,184.0,178.0,111.84,108.19,1.03
2023-08-14,DocuSign,DocuSign Inc,35935.59,146.0,136.0,264.23,246.13,1.07
2023-08-15,DocuSign,DocuSign Inc,22235.57,178.0,169.0,131.57,124.92,1.05
2023-08-16,DocuSign,DocuSign Inc,29336.49,281.0,260.0,112.83,104.4,1.08
2023-08-17,DocuSign,DocuSign Inc,28372.51,259.0,259.0,109.55,109.55,1.0
2023-08-18,DocuSign,DocuSign Inc,26071.51,242.0,242.0,107.73,107.73,1.0
2023-08-19,DocuSign,DocuSign Inc,19611.57,150.0,139.0,141.09,130.74,1.08
2023-08-20,DocuSign,DocuSign Inc,31305.06,187.0,186.0,168.31,167.41,1.01
2023-08-21,DocuSign,DocuSign Inc,15550.74,209.0,208.0,74.76,74.41,1.0
2023-08-22,DocuSign,DocuSign Inc,30250.77,259.0,239.0,126.57,116.8,1.08
2023-08-23,DocuSign,DocuSign Inc,27370.96,209.0,194.0,141.09,130.96,1.08
2023-08-24,DocuSign,DocuSign Inc,35384.61,295.0,288.0,122.86,119.95,1.02
2023-08-25,DocuSign,DocuSign Inc,23059.01,226.0,216.0,106.75,102.03,1.05
2023-08-26,DocuSign,DocuSign Inc,16455.75,147.0,139.0,118.39,111.94,1.06
2023-08-27,DocuSign,DocuSign Inc,12823.74,138.0,135.0,94.99,92.93,1.02
2023-08-28,DocuSign,DocuSign Inc,40383.95,350.0,323.0,125.03,115.38,1.08
2023-08-29,DocuSign,DocuSign Inc,50138.44,336.0,305.0,164.39,149.22,1.1
2023-08-30,DocuSign,DocuSign Inc,13239.8,154.0,130.0,101.84,85.97,1.18
2023-08-31,DocuSign,DocuSign Inc,42406.94,216.0,212.0,200.03,196.33,1.02
2023-09-01,DocuSign,DocuSign Inc,39179.83,197.0,148.0,264.73,198.88,1.33
2023-09-02,DocuSign,DocuSign Inc,15117.86,190.0,166.0,91.07,79.57,1.14
2023-09-03,DocuSign,DocuSign Inc,18628.85,180.0,180.0,103.49,103.49,1.0
2023-09-04,DocuSign,DocuSign Inc,7122.98,116.0,116.0,61.4,61.4,1.0
2023-09-05,DocuSign,DocuSign Inc,18404.63,168.0,162.0,113.61,109.55,1.04
2023-09-06,DocuSign,DocuSign Inc,20480.05,231.0,231.0,88.66,88.66,1.0
